id,max_temp,min_temp,min_temp_by_month,max_temp_by_month,meta
7137,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9232229043977143}}"
7138,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9486128399453855}}"
7139,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9478461540891703}}"
7140,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9952362190978818}}"
7141,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9261012875754941}}"
7142,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.980425555278459}}"
7143,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9635416165694117}}"
7144,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9294069581091462}}"
7145,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9299020078750075}}"
7146,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9604820147096536}}"
7147,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.976355851055169}}"
7148,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.14923566879019}}"
7149,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.1618469811714287}}"
7150,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9243353190127697}}"
7151,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.92670099652229}}"
7152,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8934449582705049}}"
7153,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.230889672305644}}"
7154,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.011654754176267}}"
7155,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.679619638489623}}"
7156,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.660126817444982}}"
7157,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.6639076176278595}}"
7158,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.6618990643237026}}"
7159,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.6590156720175937}}"
7160,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.66899277709642}}"
7161,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.668597737622829}}"
7162,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.6401679913959963}}"
7163,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.6041305246144992}}"
7164,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.630807959264369}}"
7165,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.5664630286093613}}"
7166,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.5642961771991917}}"
7167,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.524781958182878}}"
7168,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.5217374707879083}}"
7169,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.489754895947655}}"
7170,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.4869951983782648}}"
7171,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.4823887647982203}}"
7172,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.2368948500097217}}"
7173,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.237150710166837}}"
7174,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.242863627151684}}"
7175,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.243197615012995}}"
7176,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.2561610248384385}}"
7177,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9728528480350498}}"
7178,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9679297751698366}}"
7179,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.967680975158327}}"
7180,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9623644946849172}}"
7181,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9529836148826305}}"
7182,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9288461317585677}}"
7183,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9287471296154863}}"
7184,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9589837467421714}}"
7185,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9285410677504422}}"
7186,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8204208991329403}}"
7187,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8219550049328854}}"
7188,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.802223462836954}}"
7189,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.863274091485199}}"
7190,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8950255539174103}}"
7191,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9135852868372485}}"
7192,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8855374750982843}}"
7193,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.2471052489814567}}"
7194,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.2401833340153203}}"
7195,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8834902415462678}}"
7196,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8809607864067737}}"
7197,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8849700395496978}}"
7198,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 2.164141809124354}}"
7199,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9171450127729042}}"
7200,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9369882808112227}}"
7201,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.9150744450281842}}"
7202,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.4557740758785316}}"
7203,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.5328594521351213}}"
7204,14.335,8.234,"[9.639, 8.234, 9.484, 8.757, 9.189, 8.52, 8.745, 8.517999999999999, 9.195, 9.076, 11.384, 10.077]","[9.957, 8.882, 9.809, 9.537, 12.004000000000001, 12.140999999999998, 13.515, 14.047, 14.335, 11.352, 11.503, 10.636]","{""source"": {""lat"": 47.5, ""lng"": -124.5, ""dist_euclid"": 1.8321844148447541}}"
